step,time_years,spot,shares,transaction_cost,stock_position_after,cash_after,pre_trade_delta,post_trade_delta
308,0.01566951566951567,98.19840545358647,-385.82902577369475,1.894389755434377,-550.8186981708315,52684.27248561346,385.82902577369475,0.0
309,0.01572039072039072,98.2883079150148,379.31891476157944,1.8641307146037684,-171.49978340925202,15399.794062823486,-379.31891476157944,2.842170943040401e-14
312,0.015873015873015872,98.80640227396734,171.49978340925202,0.8472638294716412,0.0,-1546.3297904388128,-171.49978340925202,0.0
313,0.01592389092389092,99.07724206317364,-284.0458090049749,1.4071237687907943,-284.0458090049749,26594.73846160828,284.0458090049749,0.0
315,0.016025641025641024,99.27457628728591,-152.09113548930878,0.7549391516376661,-436.1369444942837,41692.766555209964,152.09113548930878,0.0
316,0.016076516076516077,99.22846682058851,243.3541061569621,1.2073827424225045,-192.78283833732158,17543.904324017454,-243.3541061569621,0.0
317,0.016127391127391127,99.23890885933311,337.543080962825,1.674870352388414,144.76024262550342,-15955.177594103221,-337.543080962825,-2.842170943040401e-14
318,0.016178266178266176,99.13044193756572,379.2164387971252,1.8795946583974434,523.9766814226286,-53548.950356710484,-379.2164387971252,0.0
321,0.016330891330891332,99.22306606246018,294.6814298197389,1.4619597489192089,818.6581112423676,-82789.60729484358,-294.6814298197389,0.0
322,0.01638176638176638,99.19346592570946,-290.8124187088092,1.4423345872982711,527.8456925335583,-53944.35788346545,290.8124187088092,0.0
323,0.01643264143264143,99.37602185114486,256.5432424148794,1.2747123431992302,784.3889349484377,-79439.87945979324,-256.5432424148794,0.0
325,0.016534391534391533,99.77799372812656,-117.39464323076345,0.5856700987997385,666.9942917176743,-67727.06315389727,117.39464323076345,0.0
326,0.016585266585266583,99.89255739452251,268.2107525137367,1.3396128994653258,935.205044231411,-94520.66075610324,-268.2107525137367,0.0
327,0.016636141636141636,99.6465234757629,-25.1529982593147,0.12532044157663128,910.0520459720963,-92014.37724501219,25.1529982593147,0.0
329,0.01673789173789174,99.45314254337808,326.3209276406985,1.6226820865768878,1236.3729736127948,-124469.64165863652,-326.3209276406985,0.0
330,0.016788766788766788,99.3723721749051,135.42732527333897,0.6728867284857085,1371.8002988861338,-137928.04911507916,-135.42732527333897,0.0
331,0.016839641839641838,99.60838374199925,37.62934873237759,0.18740993042480902,1409.4296476185114,-141676.43513350576,-37.62934873237759,0.0
332,0.01689051689051689,99.70816304529143,-187.7444557592794,0.9359827402847867,1221.685191859232,-122957.71631055031,187.7444557592794,0.0
334,0.016992266992266993,99.44072024344314,-36.638134460478796,0.18216612395630627,1185.0470573987532,-119314.57599754815,36.638134460478796,0.0
336,0.017094017094017092,99.25633308405746,216.2483346429833,1.0732008366098336,1401.2953920417365,-140779.66593058142,-216.2483346429833,0.0
337,0.017144892144892145,99.15193643982337,-17.363663883211302,0.08608204488553119,1383.9317281585252,-139058.1111149157,17.363663883211302,0.0
339,0.017246642246642244,99.38065696901968,184.91544631027864,0.918850926901749,1568.8471744688038,-157436.04850387757,-184.91544631027864,0.0
340,0.017297517297517297,99.4757168021505,215.61429819442765,1.0724193432841658,1784.4614726632315,-178885.50778890416,-215.61429819442765,0.0
341,0.017348392348392347,99.1187772196128,-263.6760858252867,1.3067625604528048,1520.7853868379448,-152751.5633424085,263.6760858252867,0.0
342,0.0173992673992674,99.1662082352766,247.6031920027333,1.2276934848931111,1768.388578840678,-177306.66073375562,-247.6031920027333,0.0
343,0.01745014245014245,99.17749776845694,-380.5319648898171,1.8870104049343186,1387.856613950861,-139568.3396454742,380.5319648898171,0.0
344,0.0175010175010175,99.24201145786972,251.79017920912884,1.2494081925025717,1639.6467931599898,-164557.75290371812,-251.79017920912884,0.0
345,0.017551892551892552,99.49410226267842,49.01831974453512,0.24385168587037234,1688.665112904525,-169435.03047281143,-49.01831974453512,0.0
346,0.0176027676027676,99.17257979964556,-206.1369811686527,1.0221568107303123,1482.5281317358722,-148992.9164150159,206.1369811686527,0.0
347,0.017653642653642655,99.08071429955889,314.67762510903526,1.558924193494601,1797.2057568449075,-180172.95920910142,-314.67762510903526,0.0
348,0.017704517704517704,99.17270856151895,19.976182036472665,0.09905460396374768,1817.1819388813801,-182154.15034298034,-19.976182036472665,0.0
349,0.017755392755392754,98.92696447085511,-53.6430099351046,0.265337006897991,1763.5389289462755,-176847.67554202743,53.6430099351046,0.0
350,0.017806267806267807,99.15642873256822,-188.66316584561037,0.9353582879315482,1574.8757631006652,-158141.44514168438,188.66316584561037,0.0
352,0.017908017908017906,99.3458075931949,279.779766343092,1.389747341779492,1854.6555294437571,-185937.781724616,-279.779766343092,0.0
353,0.01795889295889296,99.25692151913373,-164.33189545518553,0.8155539025142919,1690.3236339885716,-169627.51922823268,164.33189545518553,0.0
354,0.018009768009768008,99.38382835203873,515.6559205466019,2.5623929748158005,2205.9795545351735,-220877.9411175235,-515.6559205466019,0.0
355,0.01806064306064306,99.55067837142262,-106.93142540934787,0.5322547969361879,2099.0481291258257,-210233.37743359667,106.93142540934787,0.0
357,0.01816239316239316,99.62386070404358,521.4551338501278,2.5974686809046768,2620.5032629759535,-262185.34852037113,-521.4551338501278,0.0
358,0.018213268213268213,99.66621216766468,-139.34891894906195,0.694418946065596,2481.1543440268915,-248297.66401800528,139.34891894906195,0.0
359,0.018264143264143263,99.53136064930442,-37.94950649184375,0.18885830085514096,2443.204837535048,-244520.68685920333,37.94950649184375,0.0
361,0.018365893365893365,99.48466857884384,-310.81213715971035,1.5460521227807968,2132.3927003753374,-213601.19045571017,310.81213715971035,0.0
363,0.018467643467643468,99.70099782817371,53.28331419758251,0.2656199796545536,2185.67601457292,-218913.8556687809,-53.28331419758251,0.0
364,0.018518518518518517,99.53560769554477,-40.87379986351016,0.2034199254120279,2144.80221470941,-214845.66058046574,40.87379986351016,0.0
365,0.018569393569393567,99.516164427632,-54.62828775361095,0.27181988332441714,2090.173926955799,-209409.53473386072,54.62828775361095,0.0
366,0.01862026862026862,99.74785724865883,-97.45933564031316,0.48606799494995423,1992.7145913154857,-199688.6609028566,97.45933564031316,0.0
367,0.01867114367114367,99.63161641171334,326.926296630518,1.628609769039689,2319.6408879460037,-232262.4848934194,-326.926296630518,0.0
368,0.018722018722018723,99.50322807954198,164.7381696193156,0.8195989832518519,2484.3790575653193,-248655.2841574397,-164.7381696193156,0.0
370,0.01882376882376882,99.66695227478871,46.94767917038325,0.233956604964334,2531.3267367357025,-253334.65021333133,-46.94767917038325,0.0
372,0.018925518925518924,99.87696487924059,60.171792580888905,0.3004888007161195,2591.4985293165914,-259344.72671645443,-60.171792580888905,0.0
373,0.018976393976393977,100.01141728727801,196.2541178185602,0.9813826235749322,2787.7526471351516,-278973.3605705766,-196.2541178185602,0.0
374,0.019027269027269027,100.14369759882639,413.50178623232387,2.0704798918512197,3201.2544333674755,-320385.0288874929,-413.50178623232387,0.0
375,0.019078144078144076,100.23089230452538,-77.90123082132504,0.3904054938421102,3123.3532025461504,-312577.3094161445,77.90123082132504,0.0
376,0.01912901912901913,100.5977385514816,120.61073915804036,0.6066583802160744,3243.963941704191,-324711.0836788462,-120.61073915804036,0.0
377,0.01917989417989418,100.56543843105604,-456.54688087534123,2.29564186197799,2787.4170608288496,-278800.54208114836,456.54688087534123,0.0
378,0.01923076923076923,100.24984740237278,-89.51647006073972,0.44870062317941145,2697.90059076811,-269826.97831818333,89.51647006073972,0.0
379,0.01928164428164428,100.50261281210602,-205.19631440963713,1.0311382868791465,2492.7042763584727,-249205.24371888727,205.19631440963713,0.0
380,0.01933251933251933,100.43053680392269,91.59205418710644,0.4599319584492538,2584.296330545579,-258404.3428198308,-91.59205418710644,0.0
381,0.019383394383394384,100.44762034367865,279.964196596341,1.4060868664766135,2864.26052714192,-286527.48623622954,-279.964196596341,0.0
382,0.019434269434269433,100.65432649305855,229.54932388517136,1.155256629629944,3093.8098510270916,-309633.7740854581,-229.54932388517136,0.0
383,0.019485144485144483,100.40165521336037,-352.7629947153696,1.7708994283722503,2741.046856311722,-274217.55641744146,352.7629947153696,0.0
384,0.019536019536019536,100.20473336997387,266.0850978300059,1.3331493140889576,3007.131954141728,-300881.8758485347,-266.0850978300059,0.0
385,0.019586894586894586,99.9533446583685,-341.9625516146457,1.7090150390896903,2665.169402527082,-266703.28408178,341.9625516146457,0.0
386,0.01963776963776964,99.82894566773454,324.27151602870936,1.618584177761197,2989.4409185557915,-299076.58622118173,-324.27151602870936,0.0
387,0.019688644688644688,99.89791899291706,-340.5955867813491,1.7012395168814132,2648.8453317744425,-265053.49712307035,340.5955867813491,0.0
388,0.019739519739519738,99.98020414902821,-80.73446058736045,0.40359239256929846,2568.110871187082,-256982.05286407695,80.73446058736045,0.0
390,0.01984126984126984,99.80222182564995,-307.19495184258676,1.5329369363756848,2260.9159193444953,-226324.84707349964,307.19495184258676,0.0
391,0.01989214489214489,99.44117486984489,351.811650185733,1.749228191368409,2612.7275695302283,-261311.16012905916,-351.811650185733,0.0
392,0.019943019943019943,99.44973661098123,298.6189651521472,1.484878871571241,2911.3465346823755,-291010.22243935557,-298.6189651521472,0.0
393,0.019993894993894992,99.37622054888223,23.698432186554783,0.11775303118168988,2935.0449668689303,-293365.40081602056,-23.698432186554783,0.0
394,0.020044770044770045,99.44796294029086,24.85410310012867,0.12358449620078821,2959.899069969059,-295837.21432453254,-24.85410310012867,0.0
395,0.020095645095645095,99.5576450057589,38.03652229865702,0.1893413292131664,2997.935592267716,-299624.2302501251,-38.03652229865702,0.0
397,0.020197395197395197,99.69825255548066,48.680543933315676,0.24266825818009394,3046.6161362010316,-304477.8380819852,-48.680543933315676,0.0
399,0.0202991452991453,99.8172690290215,41.15953492797098,0.20542161855073432,3087.7756711290026,-308586.47587461845,-41.15953492797098,0.0
400,0.02035002035002035,99.70703571914761,-495.72712989808724,2.471374132384956,2592.0485412309154,-259161.46460105173,495.72712989808724,0.0
401,0.0204008954008954,99.67901795774031,-312.2962187722137,1.5564690199564943,2279.7523224587017,-228033.6406709418,312.2962187722137,0.0
402,0.020451770451770452,99.70988162529818,313.0259459075878,1.5605890006046286,2592.7782683662895,-259246.98127203496,-313.0259459075878,0.0
403,0.0205026455026455,99.83842740057953,450.5354930798853,2.249037755862022,3043.313761446175,-304229.98542703124,-450.5354930798853,0.0
404,0.02055352055352055,99.7768410736005,-174.74819587767615,0.8717911483992652,2868.5655655684986,-286795.0342501943,174.74819587767615,0.0
405,0.020604395604395604,99.85855318102553,-180.36290599113863,0.9005389419900212,2688.20265957736,-268785.1559493359,180.36290599113863,0.0
406,0.020655270655270654,99.81698599162512,-424.18970375149956,2.117066885857752,2264.0129558258604,-226445.9352990667,424.18970375149956,0.0
407,0.020706145706145707,99.79865708489096,149.33318640979087,0.7451625730952409,2413.3461422356513,-241349.93192354462,-149.33318640979087,0.0
408,0.020757020757020756,99.928727083206,347.926411859833,1.7383921727890188,2761.2725540954843,-276119.51377149776,-347.926411859833,0.0
409,0.020807895807895806,99.6167695281288,-95.86346614155946,0.4774804406395653,2665.409087953925,-266570.3824391471,95.86346614155946,0.0
410,0.02085877085877086,99.4143941527206,-258.885218528756,1.286845857756548,2406.523869425169,-240834.7521298739,258.885218528756,0.0
411,0.020909645909645908,99.18352175519281,316.16357014222785,1.5679108168700542,2722.6874395673967,-272194.53637809184,-316.16357014222785,0.0
412,0.02096052096052096,98.82106687118572,-120.50862886999766,0.595439563605847,2602.178810697399,-260286.3405455385,120.50862886999766,0.0
413,0.02101139601139601,98.71602446702127,-260.19733864383306,1.2842823423909222,2341.981472053566,-234601.97798006245,260.19733864383306,0.0
414,0.02106227106227106,98.8322625434903,-193.48626090473,0.9561342468147268,2148.495211148836,-215480.24917801472,193.48626090473,0.0
417,0.021214896214896212,98.98803928703147,42.37541016677915,0.20973293831966033,2190.870621315615,-219675.11767734625,-42.37541016677915,0.0
418,0.021265771265771265,99.19456466964179,-278.1611865282937,1.3796038902832561,1912.7094347873215,-192084.41947557143,278.1611865282937,0.0
420,0.021367521367521368,99.39485678606954,291.5425591743467,1.4488915458089198,2204.251993961668,-221063.69928329563,-291.5425591743467,0.0
421,0.021418396418396417,99.4093066595333,-290.672194966216,1.444776068339811,1913.5797989954522,-192169.62269256776,290.672194966216,0.0
422,0.021469271469271467,99.27884487745578,-29.775236462054863,0.1478025540952955,1883.8045625333973,-189213.71941321593,29.775236462054863,0.0
423,0.02152014652014652,99.1863677999627,-212.18827884282018,1.0523092334072501,1671.6162836905771,-168168.58705430434,212.18827884282018,0.0
424,0.02157102157102157,98.95628099367687,-47.14945155408054,0.23328671883416746,1624.4668321364966,-163503.0859643398,47.14945155408054,0.0
425,0.021621896621896623,98.81854611909938,336.5900954979911,1.663067193760015,1961.0569276344877,-196766.09290673386,-336.5900954979911,0.0
427,0.02172364672364672,98.8878212748519,-304.83447637278846,1.5072208608982685,1656.2224512616992,-166623.1829096294,304.83447637278846,0.0
428,0.021774521774521775,99.15527990560535,-229.1504709360604,1.1360739543083176,1427.0719803256388,-143902.83989741735,229.1504709360604,0.0
429,0.021825396825396824,98.94053427435588,-37.77246827120166,0.18686140958069242,1389.2995120544372,-140165.7985672131,37.77246827120166,0.0
431,0.021927146927146927,98.8401821701908,-17.761592395446996,0.08777795139993284,1371.5379196589902,-138410.32731716582,17.761592395446996,0.0
433,0.02202889702889703,98.89364911901367,193.35439512644143,0.9560760853626713,1564.8923147854316,-157532.8051005046,-193.35439512644143,0.0
434,0.02207977207977208,98.61001109908027,-278.34858090733474,1.372397832634276,1286.5437338780969,-130086.22084565171,278.34858090733474,0.0
435,0.02213064713064713,98.75383768545522,159.9357870275644,0.7897136376107815,1446.4795209056613,-145881.28331150496,-159.9357870275644,0.0
436,0.02218152218152218,98.66020852201886,-196.23070758476365,0.9680081264368046,1250.2488133208976,-126522.0887908953,196.23070758476365,0.0
438,0.022283272283272284,98.41240702328136,-559.0892638745839,2.7510660099386155,691.1595494463137,-71503.51965813292,559.0892638745839,0.0
439,0.022334147334147333,98.31149849335894,-179.89096894133974,0.88426753610227,511.26858050497395,-53819.053203623625,179.89096894133974,0.0
442,0.022486772486772486,98.39929295409864,221.57739937053856,1.0901529716334468,732.8459798755125,-75623.20278926419,-221.57739937053856,0.0
444,0.022588522588522588,98.65959757651784,-241.95394268680207,1.1935539308765877,490.89203718871045,-51753.31772566332,241.95394268680207,0.0
446,0.02269027269027269,98.3784484466411,-18.17430867910315,0.08939801447202456,472.7177285096073,-49965.4468342373,18.17430867910315,0.0
448,0.02279202279202279,98.49225085550292,-298.18071735360377,1.4684245006932477,174.53701115600353,-20598.42524487304,298.18071735360377,2.842170943040401e-14
449,0.022842897842897843,98.66474439735791,-174.53701115600353,0.8610324796792947,0.0,-3378.6366837668247,174.53701115600353,0.0
450,0.022893772893772892,98.7241974289074,-224.94893275394722,1.110395142431135,-224.94893275394722,18828.155769713445,224.94893275394722,0.0
451,0.022944647944647945,98.7039634437178,-178.86515972866843,0.8827350093606617,-403.81409248261565,36481.97322191732,178.86515972866843,0.0
453,0.023046398046398044,99.06096922041917,356.84948987376686,1.7674928166353752,-46.96460260884879,1130.349396393176,-356.84948987376686,7.105427357601002e-15
454,0.023097273097273097,99.38443272941045,144.70088077123324,0.7190507475447536,97.73627816238445,-13251.384605249441,-144.70088077123324,-1.4210854715202004e-14
455,0.023148148148148147,99.3953334046004,-195.59772065964052,0.9720750329072433,-97.86144249725606,6189.143977862517,195.59772065964052,0.0
456,0.023199023199023196,99.42040139040294,-294.7527898457488,1.4652220338702715,-392.61423234300486,35492.11943323408,294.7527898457488,0.0
457,0.02324989824989825,99.588526826807,342.54917683551247,1.7056983943392043,-50.06505550749239,1376.4458480556568,-342.54917683551247,-7.105427357601002e-15
458,0.0233007733007733,99.45654028920883,-245.65449592669853,1.221597313567949,-295.7195514341909,25807.170522101067,245.65449592669853,0.0
464,0.023606023606023607,98.85412641176163,21.40196820413638,0.10578364351561004,-274.31758323005454,23691.39186814535,-21.40196820413638,0.0
468,0.023809523809523808,98.86498999119138,228.54359113971458,1.1297479925289409,-45.77399209033996,1095.3022695740037,-228.54359113971458,1.4210854715202004e-14
470,0.02391127391127391,98.8874761678405,-46.03017772762129,0.22759040515208068,-91.80416981796125,5646.882782210465,46.03017772762129,0.0
471,0.02396214896214896,98.9415254158814,-185.51249463258787,0.9177444601326877,-277.3166644505491,24000.854240404085,185.51249463258787,0.0
472,0.024013024013024013,98.87842296620599,-181.1203518442399,0.8954447378721401,-458.43701629478903,41908.85355310902,181.1203518442399,0.0
475,0.024165649165649165,98.95939779108038,-236.30293925530475,1.1692198282483603,-694.7399555500938,65292.08089824798,236.30293925530475,0.0
476,0.024216524216524215,98.90680924063592,234.71861163521788,1.16076344731157,-460.0213439148759,42075.65118856927,-234.71861163521788,0.0
477,0.024267399267399268,99.0721401743512,37.20420844307631,0.18429502769741185,-422.8171354717996,38389.56633959333,-37.20420844307631,0.0
478,0.024318274318274317,98.8948496491914,-403.85946532199875,1.9969810551210947,-826.6766007937983,78327.1904609601,403.85946532199875,0.0
479,0.024369149369149367,98.89591287436392,-275.65232547323285,1.3630444181808319,-1102.3289262670312,105586.71578015856,275.65232547323285,0.0
480,0.02442002442002442,99.29993886855503,329.13297550213895,1.634144217349401,-773.1959507648922,72902.19728895319,-329.13297550213895,0.0
481,0.02447089947089947,99.33478515784695,-148.86824598463738,0.7393897615854733,-922.0641967495296,87689.25313090107,148.86824598463738,0.0
482,0.02452177452177452,99.55851889894758,224.09997931723296,1.115553101305425,-697.9642174322967,65377.07555169126,-224.09997931723296,0.0
483,0.024572649572649572,99.57289780359783,298.45684199416195,1.4859106313334616,-399.5073754381347,35657.377014390695,-298.45684199416195,0.0
484,0.02462352462352462,99.66376491216388,197.6059613889486,0.9847077040555154,-201.90141404918612,15962.238225576333,-197.6059613889486,0.0
485,0.024674399674399675,99.6549650193166,-251.89690539969556,1.2551388648040382,-453.79831944888167,41063.760382792294,251.89690539969556,0.0
488,0.024827024827024827,99.57398632520785,303.9838550013679,1.5134442110495088,-149.81446444751379,10793.36271759107,-303.9838550013679,0.0
490,0.02492877492877493,99.5450955395411,-447.35281760377273,2.2265889484125228,-597.1672820512865,55322.91509689312,447.35281760377273,0.0
492,0.02503052503052503,99.7722957775786,-16.144090793560963,0.0805366500857624,-613.3113728448475,56933.56756195828,16.144090793560963,0.0
496,0.025234025234025233,99.8970969396938,250.39815307662911,1.2507024285708153,-362.91321976821837,31918.26828811341,-250.39815307662911,0.0
497,0.025284900284900283,99.61050272520714,162.34059575659847,0.8085414178012201,-200.5726240116199,15746.631390671206,-162.34059575659847,0.0
498,0.025335775335775336,99.55813856324863,-297.7311895276217,1.4820781510795902,-498.3038135392416,45386.71233411193,297.7311895276217,0.0
499,0.025386650386650386,99.24768806930702,-77.44794998148728,0.3843264990684971,-575.7517635207289,53072.8579889828,77.44794998148728,0.0
500,0.025437525437525435,99.01520229581168,156.43511582427647,0.7744727319754732,-419.31664769645243,37582.628876741364,-156.43511582427647,0.0
502,0.025539275539275538,99.36698100055553,127.20430248915432,0.6319953754314358,-292.1123452072981,24942.089372737217,-127.20430248915432,0.0
503,0.02559015059015059,99.25493875867957,388.1424788728229,1.926252898508206,96.03013366552477,-13584.894850325407,-388.1424788728229,1.4210854715202004e-14
505,0.02569190069190069,98.56179099008587,-315.4078177929931,1.5543579706976038,-219.37768412746834,17500.71020565597,315.4078177929931,0.0
506,0.025742775742775743,98.47784786673594,-170.98129731788129,0.8418935092663729,-390.3589814453496,34337.73849747416,170.98129731788129,0.0
507,0.025793650793650792,98.85266598848564,-430.5144989621275,2.127875298455172,-820.8734804074771,76893.11659127913,430.5144989621275,0.0
508,0.025844525844525842,98.92022710589295,222.80679478119544,1.1020049370245968,-598.0666856262817,54851.91584585018,-222.80679478119544,0.0
509,0.025895400895400895,98.83348535691151,188.7065228245006,0.9325261680164484,-409.3601628017811,36200.45995935319,-188.7065228245006,0.0
510,0.025946275946275944,98.90571971561408,271.6194300500946,1.343235760892475,-137.7407327516865,9334.401505742797,-271.6194300500946,2.842170943040401e-14
511,0.025997150997150997,98.66383207278726,-129.05636473198985,0.6366597748920715,-266.79709748367634,22066.960343809333,129.05636473198985,0.0
516,0.026251526251526252,98.79614906376683,312.0402359333671,1.5414186831582954,45.243138449690775,-8762.954738039734,-312.0402359333671,1.4210854715202004e-14
517,0.0263024013024013,98.89989334505796,-182.8277988427891,0.9040824903031777,-137.58466039309832,9317.790985533517,182.8277988427891,0.0
520,0.026455026455026454,99.18584737414623,90.01591531757643,0.44641524189666043,-47.56874507552189,389.03973235841113,-90.01591531757643,0.0
521,0.026505901505901503,99.03504653529018,-232.40410657343378,1.1508075754746276,-279.97285164895567,23404.04043427549,232.40410657343378,0.0
522,0.026556776556776556,98.89727003209467,-224.19552873802337,1.1086162872796268,-504.16838038697904,45575.257563580744,224.19552873802337,0.0
525,0.026709401709401708,99.29376200197942,-26.10536666439816,0.1296050032274579,-530.2737470513772,48167.22802312668,26.10536666439816,0.0
526,0.026760276760276758,99.22491393014282,339.10831500918687,1.682399668489116,-191.16543204219033,14517.552253675865,-339.10831500918687,-2.842170943040401e-14
527,0.02681115181115181,99.45180707451189,338.62175850859717,1.683827289921448,147.45632646640684,-19160.677372043014,-338.62175850859717,-2.842170943040401e-14
529,0.026912901912901913,99.51280398891635,149.63489002623209,0.7445293740541743,297.0912164926389,-34052.00938250055,-149.63489002623209,0.0
530,0.026963776963776963,99.7575219053541,212.72232128572261,1.0610325812709123,509.81353777836154,-55273.72204050007,-212.72232128572261,0.0
531,0.027014652014652012,99.70098716395242,-104.68152647208734,0.5218425763548262,405.1320113062742,-44837.3923559799,104.68152647208734,0.0
533,0.027116402116402115,99.48396806277931,236.23567236429471,1.1750831042389345,641.3676836705689,-68340.22952386283,-236.23567236429471,0.0
534,0.027167277167277164,99.55468659799038,254.30381997476286,1.265856854912964,895.6715036453318,-93658.63247897703,-254.30381997476286,0.0
535,0.027218152218152217,99.31046368502538,-26.47215535683256,0.1314481011614535,869.1993482884992,-91029.80190384912,26.47215535683256,0.0
536,0.027269027269027267,99.40993474381325,206.29028633033283,1.025365195119047,1075.489634618832,-111538.13117142518,-206.29028633033283,0.0
539,0.02742165242165242,99.13208197052575,-36.95088681711513,0.18315091704189382,1038.538747801717,-107875.29598150434,36.95088681711513,0.0
540,0.027472527472527472,99.00988128656806,-16.256255446304408,0.08047649609513624,1022.2824923554125,-106265.84653609771,16.256255446304408,0.0
541,0.02752340252340252,98.74828865674864,-348.9517135788933,1.7229192269877815,673.3307787765192,-71809.18491556907,348.9517135788933,0.0
542,0.027574277574277575,98.6204227698909,-188.04922252729625,0.9272746913595623,485.28155624922294,-53264.61836306918,188.04922252729625,0.0
543,0.027625152625152624,98.65883681942789,-174.86894562247926,0.8626183385476796,310.4126106267437,-36013.114210454136,174.86894562247926,0.0
544,0.027676027676027674,98.63117315682452,-133.71153042032648,0.6594062554975615,176.7010802064172,-22825.648506758404,133.71153042032648,0.0
546,0.027777777777777776,98.5674996229915,-351.84580388680655,1.7340280570981974,-175.14472368038935,11853.178607148442,351.84580388680655,0.0
548,0.02787952787952788,98.44320351856257,218.1773683710378,1.0739039538847235,43.03264469064845,-9625.974374499914,-218.1773683710378,0.0
550,0.02798127798127798,98.6551468172838,-175.9388737809349,0.8678637711862848,-132.90622909028644,7730.433185454596,175.9388737809349,0.0
551,0.02803215303215303,98.71485133060035,-135.04969161316944,0.6665705114918724,-267.9559207034559,21061.17684478055,135.04969161316944,0.0
552,0.02808302808302808,98.80117666197988,-93.46627418090372,0.46172889336422585,-361.4221948843596,30295.292983171705,93.46627418090372,0.0
553,0.028133903133903133,98.84722276287931,-184.01831327760777,0.9094849602500504,-545.4405081619674,48484.082703212465,184.01831327760777,0.0
554,0.028184778184778183,99.16346708877619,166.52561669352747,0.8256628755213385,-378.9148914684399,31969.999529910172,-166.52561669352747,0.0
556,0.028286528286528285,99.10230894255281,-231.9521999072349,1.1493499287555782,-610.8670913756748,54955.84875509298,231.9521999072349,0.0
558,0.028388278388278388,98.82514795841288,-114.04003579292794,0.5635011705209402,-724.9071271686028,66225.30866434125,114.04003579292794,0.0
559,0.028439153439153438,98.6324287378256,18.69186142984222,0.0921811845228112,-706.2152657387605,64381.59279270051,-18.69186142984222,0.0
563,0.028642653642653643,98.54393969214865,-165.61774237667396,0.8160312408358386,-871.8330081154345,80701.40157817645,165.61774237667396,0.0
564,0.028693528693528692,98.42571208961269,-114.28678661003448,0.5624379177263128,-986.119794725469,91949.59749478498,114.28678661003448,0.0
565,0.028744403744403742,98.56492170959984,286.72405831800984,1.413046718018669,-699.3957364074591,63687.25008769358,-286.72405831800984,0.0
568,0.028897028897028897,98.55384585717407,175.76470023956108,0.8661143587271054,-523.6310361678981,46364.09679879274,-175.76470023956108,0.0
572,0.0291005291005291,98.43365489649939,-162.7074065385434,0.8007942352159706,-686.3384427064415,62379.18070887694,162.7074065385434,0.0
573,0.02915140415140415,98.47421667709824,168.6804073950259,0.8305335493499492,-517.6580353114156,45767.679188328606,-168.6804073950259,0.0
574,0.0292022792022792,98.33536883040497,179.29340880248162,0.8815441741726305,-338.36462650893395,28135.914160701825,-179.29340880248162,0.0
575,0.02925315425315425,98.36474637491833,-341.1480403273099,1.6778470231548124,-679.5126668362439,61691.17677677491,341.1480403273099,0.0
576,0.029304029304029304,98.14052542409506,21.68658600254662,0.10641664724723753,-657.8260808336972,59562.73741518291,-21.68658600254662,0.0
577,0.029354904354904354,98.34659432489723,-19.82081879944633,0.09746550128282223,-677.6468996331436,61511.94997533807,19.82081879944633,0.0
578,0.029405779405779403,98.53945128759064,68.40494725212238,0.337029298379036,-609.2419523810212,54771.02697845898,-68.40494725212238,0.0
581,0.02955840455840456,98.18484341970743,30.172427756111233,0.1481237547413108,-579.06952462491,51808.40375987802,-30.172427756111233,0.0
582,0.029609279609279608,98.00692464923782,15.03938797200476,0.0736982081871462,-564.0301366529052,50334.36589792691,-15.03938797200476,0.0
584,0.02971102971102971,97.79724141366998,212.81035950214817,1.0406133051780742,-351.219777150757,29521.05918106025,-212.81035950214817,0.0
586,0.02981277981277981,98.21442859875481,226.65380611402125,1.113033702861078,-124.56597103673576,7259.27209013583,-226.65380611402125,0.0
587,0.029863654863654863,98.03333842985657,-239.27248511039434,1.1728340254890053,-363.8384561471301,30714.779765890446,239.27248511039434,0.0
588,0.029914529914529912,97.90467241336917,165.58940988065405,0.8105988464744275,-198.24904626647606,14501.992237555422,-165.58940988065405,0.0
589,0.029965404965404965,97.9409299645476,357.701452381835,1.7516806447973132,159.45240611535894,-20533.37233903564,-357.701452381835,2.842170943040401e-14
590,0.030016280016280015,98.18893101221414,212.72433295278068,1.0443587426459926,372.1767390681396,-41421.59155069814,-212.72433295278068,0.0
592,0.030118030118030117,98.03923412571937,396.22033094052546,1.9422568895224093,768.3970700086651,-80268.67159803584,-396.22033094052546,0.0
593,0.030168905168905167,98.31990625231815,200.70836948096735,0.9866814035712173,969.1054394896324,-100003.28635086375,-200.70836948096735,0.0
594,0.03021978021978022,98.0654775835356,-238.44681099620675,1.1691700199307031,730.6586284934257,-76621.05512226962,238.44681099620675,0.0
595,0.03027065527065527,97.86861921368526,-257.8115719171059,1.2615831280418435,472.8470565763198,-51390.654144560795,257.8115719171059,0.0
596,0.03032153032153032,97.80366435572309,-199.7746243786471,0.9769345154759929,273.0724321976727,-31852.94076955641,199.7746243786471,0.0
597,0.030372405372405372,97.72387958921895,227.8023120427075,1.1130862856103616,500.8747442403802,-54115.779568049256,-227.8023120427075,0.0
598,0.03042328042328042,97.84864784323085,88.19347243723553,0.43148060132913724,589.0682166776157,-62745.82307523333,-88.19347243723553,0.0
