step,time_years,spot,log_return,realized_volatility,time_to_maturity,option_fair_value,option_bid,option_ask,option_mid,option_spread,option_delta,option_gamma,option_vega,option_theta,option_rho,option_inventory,stock_position,net_delta,hedge_error,option_cash,hedge_cash,cash,option_market_value,stock_market_value,gross_exposure,portfolio_value
436,0.02218152218152218,98.66020852201886,-0.0009485563186141265,0.21590517723276306,0.09686609686609686,2.1754728698186554,2.19,2.23,2.21,0.040000000000000036,0.446517433328892,0.058523898790279784,12.139807215177498,-14.623382856516741,4.0565613309923085,-28,1250.2488133208976,0.0,0.0,11661.320000000025,-126522.0887908953,-114860.76879089528,-6091.324035492235,123349.8086266464,129441.13266213863,2397.715800258884
437,0.02223239723239723,98.57766583009062,-0.0008369862737383218,0.21577469264413462,0.09681522181522181,2.1380736550787276,2.15,2.19,2.17,0.040000000000000036,0.4416606069836855,0.05848708640140111,12.10551788513648,-14.582103449862814,4.008130633298333,-28,1250.2488133208976,13.599113766578284,13.599113766578284,11661.320000000025,-126522.0887908953,-114860.76879089528,-5986.606234220437,123246.6097240148,129233.21595823523,2399.2346988990757
438,0.022283272283272284,98.41240702328136,-0.0016778393264638394,0.21632388018489165,0.09676434676434675,2.0651463619825563,2.07,2.11,2.09,0.040000000000000036,0.4319747184039461,0.05837196413706556,12.034888339383352,-14.489978969492393,3.913781613994261,-16,691.1595494463137,0.0,0.0,9177.080000000025,-71503.51965813292,-62326.4396581329,-3304.23417917209,68018.67489813839,71322.90907731047,2388.001060833398
439,0.022334147334147333,98.31149849335894,-0.0010258899497499947,0.2161909228485262,0.09671347171347171,2.0211193583502904,2.02,2.06,2.04,0.040000000000000036,0.42605715042081166,0.05828986865041348,11.98702365893819,-14.43110882956718,3.8555016549588212,-12,511.26858050497395,0.0,0.0,8369.000000000025,-53819.053203623625,-45450.053203623596,-2425.3432300203485,50263.58028201651,52688.92351203686,2388.183848372566
440,0.022385022385022383,98.3776100837593,0.0006722445728523564,0.21742997305165543,0.09666259666259666,2.0486777473505597,2.04,2.08,2.06,0.040000000000000036,0.42988179647387453,0.05836921248716643,12.013166822366284,-14.475572255242868,3.8899025954262445,-12,511.26858050497395,-4.589575263675499,-4.589575263675499,8369.000000000025,-53819.053203623625,-45450.053203623596,-2458.413296820672,50297.38106099542,52755.79435781609,2388.9145605511585
441,0.022435897435897436,98.34847925721391,-0.00029615621248701404,0.21692292291145546,0.0966117216117216,2.0354440812273253,2.0300000000000002,2.07,2.05,0.03999999999999959,0.42815024989696365,0.05835581591233706,11.996980293976053,-14.460949854973883,3.8714714646218487,-12,511.26858050497395,-2.511719371382412,-2.511719371382412,8369.000000000025,-53819.053203623625,-45450.053203623596,-2442.5328974727904,50282.487384658634,52725.02028213142,2389.901283562249
442,0.022486772486772486,98.39929295409864,0.0005165364511474148,0.2145823744467926,0.09656084656084656,2.0565379624046543,2.05,2.09,2.07,0.040000000000000036,0.4310858705150074,0.0584184380555457,12.01593698444705,-14.495532187655163,3.8973895550403643,-17,732.8459798755125,0.0,0.0,9413.900000000025,-75623.20278926419,-66209.30278926417,-3496.1145360879123,72111.52626400403,75607.64080009195,2406.108938651945
443,0.022537647537647535,98.45527124748058,0.0005687274269492781,0.21553192164906948,0.09650997150997151,2.080021714948799,2.08,2.12,2.1,0.040000000000000036,0.4343273393826121,0.05848225577522807,12.036408816503807,-14.532477049136748,3.9261988083041754,-17,732.8459798755125,-5.5104970749280255,-5.5104970749280255,9413.900000000025,-75623.20278926419,-66209.30278926417,-3536.0369154129585,72152.54973126928,75688.58664668223,2407.210026592147
444,0.022588522588522588,98.65959757651784,0.002073170871784236,0.22080183267158976,0.09645909645909645,2.1692428551262495,2.17,2.21,2.19,0.040000000000000036,0.4462654883533731,0.05864256270135609,12.113161027362878,-14.650786118523154,4.037693919914962,-11,490.89203718871045,0.0,0.0,8111.780000000025,-51753.31772566332,-43641.53772566329,-2386.1671406388746,48431.2108425552,50817.37798319408,2403.505976253029
445,0.022639397639397638,98.60662249872976,-0.0005370922506789204,0.22084862720163187,0.0964082214082214,2.1449401861720645,2.14,2.18,2.16,0.040000000000000036,0.44313184839345376,0.058624849294931385,12.090121293377804,-14.625620989461307,4.005838215657864,-11,490.89203718871045,3.4470039559113275,3.4470039559113275,8111.780000000025,-51753.31772566332,-43641.53772566329,-2359.434204789271,48405.205798699586,50764.64000348886,2404.2338682470217
446,0.02269027269027269,98.3784484466411,-0.002316664435971108,0.22534896649397113,0.09635734635734636,2.0446162540573383,2.04,2.08,2.06,0.040000000000000036,0.42974338955418845,0.05845745170596415,11.993538383450217,-14.496288346833296,3.876732747612793,-11,472.7177285096073,0.0,0.0,8111.780000000025,-49965.4468342373,-41853.66683423727,-2249.077879463072,46505.23668399569,48754.31456345876,2402.491970295341
447,0.02274114774114774,98.54341743063183,0.0016754769395248784,0.2269288272156794,0.0963064713064713,2.11556415703685,2.11,2.15,2.13,0.040000000000000036,0.4393700962953884,0.058610793177029046,12.058991487830166,-14.597252700817775,3.9660417361649487,-11,472.7177285096073,-10.589377415319973,-10.589377415319973,8111.780000000025,-49965.4468342373,-41853.66683423727,-2327.1205727405354,46583.22044738232,48910.341020122854,2402.4330404045177
448,0.02279202279202279,98.49225085550292,-0.0005193635926345466,0.2178410410198171,0.09625559625559625,2.09241857321539,2.08,2.12,2.1,0.040000000000000036,0.43634252789000877,0.05858629768746119,12.035076315102302,-14.571252041553667,3.9353079394534434,-4,174.53701115600353,2.842170943040401e-14,2.842170943040401e-14,6655.640000000025,-20598.42524487304,-13942.785244873015,-836.9674292861561,17190.54308634681,18027.510515632966,2410.790412187638
449,0.022842897842897843,98.66474439735791,0.0017498094414148404,0.21874374133396035,0.0962047212047212,2.1678107719670336,2.15,2.19,2.17,0.040000000000000036,0.4464320084440263,0.05872031324214026,12.098496971510807,-14.670947081266318,4.0289853448127815,0,0.0,0.0,0.0,5795.560000000025,-3378.6366837668247,2416.9233162332002,0.0,0.0,0.0,2416.9233162332002
450,0.022893772893772892,98.7241974289074,0.0006023947724454267,0.21380938971692928,0.09615384615384615,2.193708246552376,2.17,2.21,2.19,0.040000000000000036,0.4498978655078944,0.0587675279647142,12.116410757504921,-14.705615855599495,4.059817062566636,5,-224.94893275394722,0.0,0.0,4710.460000000025,18828.155769713445,23538.61576971347,1096.854123276188,-22207.9028486227,23304.75697189889,2427.5670443669587
451,0.022944647944647945,98.7039634437178,-0.00020497567490863097,0.1976617708984296,0.0961029711029711,2.1838693448647817,2.16,2.2,2.18,0.040000000000000036,0.448682324980684,0.05877211695535192,12.105981712980729,-14.698631689760076,4.046209405317371,9,-403.81409248261565,0.0,0.0,3846.3800000000247,36481.97322191732,40328.35322191734,1965.4824103783035,-39858.05142246217,41823.533832840476,2435.784209833473
452,0.022995522995522995,98.75807780994009,0.0005480989382411094,0.19661318466470734,0.09605209605209605,2.207486272922651,2.18,2.22,2.2,0.040000000000000036,0.45183773824327267,0.058814044832995606,12.121485111232955,-14.729971368373594,4.074063124200985,9,-403.81409248261565,2.8398719363297573,2.8398719363297573,3846.3800000000247,36481.97322191732,40328.35322191734,1986.737645630386,-39879.9035661485,41866.641211778886,2435.1873013992226
453,0.023046398046398044,99.06096922041917,0.003062310244934796,0.20669471935967235,0.096001221001221,2.34628703625701,2.32,2.36,2.34,0.040000000000000036,0.469646026088488,0.0589097140990937,12.209320609922523,-14.87321467089918,4.241075076405852,1,-46.96460260884879,7.105427357601002e-15,7.105427357601002e-15,5734.220000000025,1130.349396393176,6864.569396393201,234.628703625701,-4652.359053484388,4886.987757110089,2446.8390465345137
454,0.023097273097273097,99.38443272941045,0.003259977729685035,0.2184204100179662,0.09595034595034595,2.5005192110561865,2.48,2.52,2.5,0.040000000000000036,0.4886813908119223,0.05888042159055065,12.276564871263266,-14.995512902359682,4.420125742266412,-2,97.73627816238445,-1.4210854715202004e-14,-1.4210854715202004e-14,6490.160000000025,-13251.384605249441,-6761.224605249416,-500.1038422112373,9713.464562252446,10213.568404463684,2452.1361147917933
455,0.023148148148148147,99.3953334046004,0.00010967590326592313,0.21839239255927723,0.0958994708994709,2.5050864994713606,2.49,2.5300000000000002,2.5100000000000002,0.040000000000000036,0.48930721248628034,0.058892128407740225,12.27518742379323,-15.002658597873356,4.423820250209873,2,-97.86144249725606,0.0,0.0,5494.080000000025,6189.143977862517,11683.223977862543,501.0172998942721,-9726.970704469895,10227.988004364168,2457.27057328692
456,0.023199023199023196,99.42040139040294,0.00025217305824632574,0.21543523896172193,0.09584859584859584,2.5166071972690105,2.49,2.5300000000000002,2.5100000000000002,0.040000000000000036,0.49076779042875607,0.05889828968346279,12.276148799861167,-15.014154538861352,4.435463120947701,8,-392.61423234300486,0.0,0.0,3999.9600000000255,35492.11943323408,39492.07943323411,2013.2857578152084,-39033.86457112646,41047.15032894167,2471.500619922859
457,0.02324989824989825,99.588526826807,0.0016896274745847276,0.21374208032869912,0.0957977207977208,2.5991834620140466,2.57,2.61,2.59,0.040000000000000036,0.5006505550749238,0.05883014397232606,12.29692104975704,-15.065171235937804,4.527387617847472,1,-50.06505550749239,-7.105427357601002e-15,-7.105427357601002e-15,5826.820000000025,1376.4458480556568,7203.265848055682,259.9183462014047,-4985.905123493487,5245.823469694891,2477.2790707635995
458,0.0233007733007733,99.45654028920883,-0.0013261977184909784,0.21609689258089368,0.09574684574684575,2.5328522842339183,2.5100000000000002,2.5500000000000003,2.5300000000000002,0.040000000000000036,0.49286591905698485,0.05891452112800489,12.275415578011692,-15.032487421492721,4.450877037788825,6,-295.7195514341909,0.0,0.0,4571.720000000025,25807.170522101067,30378.890522101094,1519.711370540351,-29411.24348152137,30930.95485206172,2487.3584111200726
459,0.023351648351648352,99.50861484267524,0.0005234540150609988,0.21115585894594568,0.09569597069597069,2.5578322900718575,2.5300000000000002,2.57,2.55,0.03999999999999959,0.4959189824839713,0.058905677310568505,12.279900523261267,-15.051230070833839,4.477650711904435,6,-295.7195514341909,1.8318380561918843,1.8318380561918843,4571.720000000025,25807.170522101067,30378.890522101094,1534.6993740431144,-29426.642945113595,30961.34231915671,2486.9469510306117
460,0.0234025234025234,99.50465648293134,-3.977985707242075e-05,0.21114413966744994,0.09564509564509564,2.555103955331397,2.5300000000000002,2.57,2.55,0.03999999999999959,0.49567147718276316,0.05892330023542285,12.27606726293621,-15.053852446261129,4.472987906340963,6,-295.7195514341909,1.6833348754669828,1.6833348754669828,4571.720000000025,25807.170522101067,30378.890522101094,1533.0623731988383,-29425.472380745712,30958.53475394455,2486.4805145542196
461,0.02345339845339845,99.55376269828778,0.0004933849726586721,0.20910875364420248,0.0955942205942206,2.5787488940761563,2.5500000000000003,2.59,2.5700000000000003,0.03999999999999959,0.4985507816743669,0.058912984178942494,12.279500403768674,-15.071063624808215,4.498076816244809,6,-295.7195514341909,3.4109175704292056,3.4109175704292056,4571.720000000025,25807.170522101067,30378.890522101094,1547.2493364456936,-29439.99404872355,30987.243385169244,2486.145809823236
462,0.023504273504273504,99.4237399824301,-0.0013069088978664176,0.21020554534831964,0.09554334554334554,2.51365920758834,2.49,2.5300000000000002,2.5100000000000002,0.040000000000000036,0.4908708736402809,0.0589906713465536,12.25706969553518,-15.037496914331019,4.422754864202565,6,-295.7195514341909,-1.1970272500223587,-1.1970272500223587,4571.720000000025,25807.170522101067,30378.890522101094,1508.195524553004,-29401.543789513864,30909.73931406687,2485.542257140234
463,0.023555148555148554,99.17613302196922,-0.002493527161020934,0.21124165685072155,0.09549247049247049,2.3931645118925218,2.37,2.41,2.39,0.040000000000000036,0.47623607455606637,0.05906418840290078,12.204792273927826,-14.955746125632272,4.281699773137946,6,-295.7195514341909,-9.977906700551102,-9.977906700551102,4571.720000000025,25807.170522101067,30378.890522101094,1435.8987071355132,-29328.321570234388,30764.220277369903,2486.467659002221
464,0.023606023606023607,98.85412641176163,-0.0032520978857200995,0.2217065359317272,0.09544159544159543,2.242121420040938,2.22,2.2600000000000002,2.24,0.040000000000000036,0.4571959720500909,0.059035644239727764,12.11335049113779,-14.820160171645215,4.099558872832546,6,-274.31758323005454,0.0,0.0,4571.720000000025,23691.39186814535,28263.111868145374,1345.2728520245628,-27117.42504959275,28462.697901617314,2490.9596705771837
465,0.023656898656898656,98.68102813413303,-0.0017525824436988152,0.2248829540602936,0.09539072039072038,2.1631160797675477,2.14,2.18,2.16,0.040000000000000036,0.44695620209835885,0.05897106732800588,12.051334165099194,-14.735879724636982,4.000971218161043,6,-274.31758323005454,-6.143861971039257,-6.143861971039257,4571.720000000025,23691.39186814535,28263.111868145374,1297.8696478605286,-27069.941148412392,28367.81079627292,2491.0403675935086
466,0.023707773707773706,98.61010748388372,-0.0007189441439619819,0.22342884560487183,0.09533984533984534,2.130818109594408,2.1,2.14,2.12,0.040000000000000036,0.44274722953735945,0.0589420844123025,12.021688714847683,-14.700802517551901,3.959323988088109,6,-274.31758323005454,-8.669245507638891,-8.669245507638891,4571.720000000025,23691.39186814535,28263.111868145374,1278.4908657566448,-27050.486367034897,28328.97723279154,2491.1163668671215
467,0.02375864875864876,98.56482931348,-0.00045926903221112797,0.21421401431263293,0.09528897028897028,2.110085034473606,2.08,2.12,2.1,0.040000000000000036,0.44005021303940384,0.058925500714076234,12.000864843715036,-14.678866250021153,3.931945858269017,6,-274.31758323005454,-10.28745540641222,-10.28745540641222,4571.720000000025,23691.39186814535,28263.111868145374,1266.0510206841636,-27038.06576875667,28304.116789440835,2491.0971200728673
468,0.023809523809523808,98.86498999119138,0.0030406846345335152,0.22068993313629084,0.09523809523809523,2.244073256356785,2.22,2.2600000000000002,2.24,0.040000000000000036,0.45773992090339977,0.05910084494921553,12.103532066719985,-14.839787125908114,4.0962266135549115,1,-45.77399209033996,1.4210854715202004e-14,1.4210854715202004e-14,5701.620000000024,1095.3022695740037,6796.922269574028,224.4073256356785,-4525.4452698683335,4749.852595504012,2495.8843253413734
469,0.023860398860398858,99.03679995757587,0.001736315872568042,0.22376883697994635,0.09518722018722019,2.3228310332213553,2.3000000000000003,2.34,2.3200000000000003,0.03999999999999959,0.4678761615921114,0.05915486347553654,12.15024344084993,-14.92131426106289,4.189582377850478,1,-45.77399209033996,1.0136240688711808,1.0136240688711808,5701.620000000024,1095.3022695740037,6796.922269574028,232.28310332213553,-4533.3096979106585,4765.592801232794,2495.895674985505
470,0.02391127391127391,98.8874761678405,-0.0015088984634926091,0.22331843198193785,0.09513634513634513,2.25286961238411,2.23,2.27,2.25,0.040000000000000036,0.4590208490898063,0.05913894606951338,12.10389953192812,-14.857726708519882,4.104043378557369,2,-91.80416981796125,0.0,0.0,5478.600000000024,5646.882782210465,11125.482782210489,450.573922476822,-9078.282654982026,9528.856577458848,2497.7740497052855
471,0.02396214896214896,98.9415254158814,0.000546423921194595,0.22302452700333866,0.09508547008547008,2.277008475198876,2.25,2.29,2.27,0.040000000000000036,0.46219444075091526,0.059169213317296125,12.116852951750955,-14.886493278407151,4.131769330446458,6,-277.3166644505491,0.0,0.0,4578.520000000024,24000.854240404085,28579.37424040411,1366.2050851193258,-27438.133803981462,28804.33888910079,2507.4455215419766
472,0.024013024013024013,98.87842296620599,-0.0006379786500990236,0.22344904848318148,0.09503459503459502,2.247204720973791,2.22,2.2600000000000002,2.24,0.040000000000000036,0.45843701629478906,0.059166991472407955,12.094473250663432,-14.860675549363949,4.094311260066649,10,-458.43701629478903,0.0,0.0,3690.440000000024,41908.85355310902,45599.29355310904,2247.2047209737907,-45329.529200561614,47576.73392153541,2516.9690735212207
473,0.024063899063899063,98.83439067926847,-0.00044541663085592703,0.21376768678476069,0.09498371998371997,2.22632099648677,2.2,2.24,2.22,0.040000000000000036,0.45580716150995043,0.05916694074072518,12.0772247415318,-14.843013861149,4.067497536667628,10,-458.43701629478903,-2.629854784838585,-2.629854784838585,3690.440000000024,41908.85355310902,45599.29355310904,2226.3209964867697,-45309.34317031734,47535.66416680411,2516.2713792784707
474,0.024114774114774112,98.86321644311492,0.0002916146985324352,0.2114097522321569,0.09493284493284493,2.238728625537995,2.21,2.25,2.23,0.040000000000000036,0.4574883478226145,0.05919285203175243,12.083087321852211,-14.860641163533684,4.081166888832611,10,-458.43701629478903,-0.9486684721745746,-0.9486684721745746,3690.440000000024,41908.85355310902,45599.29355310904,2238.728625537995,-45322.55796748753,47561.28659302553,2515.464211159502
475,0.024165649165649165,98.95939779108038,0.0009724000050913375,0.21121653900845067,0.09488196988196987,2.2822458956901883,2.25,2.29,2.27,0.040000000000000036,0.4631599703667292,0.059235423391441534,12.108823753670968,-14.9092203643669,4.132279233585295,15,-694.7399555500938,0.0,0.0,2565.3400000000242,65292.08089824798,67857.420898248,3423.3688435352824,-68751.04762263923,72174.41646617452,2529.7421191440517
476,0.024216524216524215,98.90680924063592,-0.0005315566763183732,0.2106429309005707,0.09483109483109482,2.2572135205457258,2.22,2.2600000000000002,2.24,0.040000000000000036,0.4600213439148759,0.05923764794644178,12.08992578738666,-14.888635628206723,4.100689027577812,10,-460.0213439148759,0.0,0.0,3695.2400000000243,42075.65118856927,45770.891188569294,2257.2135205457257,-45499.2433092096,47756.45682975533,2528.861399905414
477,0.024267399267399268,99.0721401743512,0.0016701873874646067,0.20955305643866945,0.09478021978021978,2.3333177789591915,2.3000000000000003,2.34,2.3200000000000003,0.03999999999999959,0.46979681719088845,0.05928297264626791,12.133146859979071,-14.965693232845158,4.190276958735712,9,-422.8171354717996,0.0,0.0,3929.2200000000244,38389.56633959333,42318.78633959335,2099.9860010632724,-41889.39851357977,43989.38451464304,2529.3738270768517
478,0.024318274318274317,98.8948496491914,-0.0017911124750116263,0.2124979278299696,0.09472934472934472,2.2502013716751392,2.22,2.2600000000000002,2.24,0.040000000000000036,0.4592647782187768,0.05926517222049214,12.079643401651111,-14.890292644140665,4.08934454130023,18,-826.6766007937983,0.0,0.0,1931.0400000000243,78327.1904609601,80258.23046096013,4050.3624690152506,-81754.0581440073,85804.42061302255,2554.534785968077
479,0.024369149369149367,98.89591287436392,1.0751009389409713e-05,0.212178412177816,0.09467846967846967,2.2499320442512527,2.21,2.25,2.23,0.040000000000000036,0.4593037192779297,0.05928105037958047,12.076650221196504,-14.894444562749985,4.087584679017829,24,-1102.3289262670312,0.0,0.0,604.9200000000244,105586.71578015856,106191.63578015858,5399.836906203007,-109015.82545099544,114415.66235719845,2575.647235366152
480,0.02442002442002442,99.29993886855503,0.004077043492998067,0.2295848016382652,0.09462759462759462,2.439576704584553,2.39,2.43,2.41,0.040000000000000036,0.48324746922805767,0.05931251911437499,12.175444169336174,-15.064302061420923,4.309990509439898,16,-773.1959507648922,0.0,0.0,2548.760000000025,72902.19728895319,75450.95728895321,3903.322727335285,-76778.31064436809,80681.63337170337,2575.969371920408
481,0.02447089947089947,99.33478515784695,0.0003508579863886007,0.22951425855598623,0.09457671957671956,2.455684992874346,2.42,2.46,2.44,0.040000000000000036,0.4852969456576472,0.05931968289948111,12.178911133741616,-15.08003414469523,4.326996789930948,19,-922.0641967495296,0.0,0.0,1822.7000000000248,87689.25313090107,89511.95313090109,4665.801486461258,-91593.04888585725,96258.85037231851,2584.705731505106
482,0.02452177452177452,99.55851889894758,0.0022497875082473557,0.23381234631205752,0.09452584452584452,2.5649755809761388,2.52,2.56,2.54,0.040000000000000036,0.49854586959449765,0.059242147049783596,12.211271606682216,-15.151682514917297,4.449285448749295,14,-697.9642174322967,0.0,0.0,3102.600000000025,65377.07555169126,68479.67555169128,3590.9658133665944,-69488.28373202246,73079.24954538906,2582.3576330354117
483,0.024572649572649572,99.57289780359783,0.00014441623439803228,0.23016638403016615,0.09447496947496947,2.5713791141477103,2.5300000000000002,2.57,2.55,0.03999999999999959,0.4993842192976684,0.05924986173504267,12.209814753192639,-15.159323380191616,4.454849537680184,8,-399.5073754381347,0.0,0.0,4644.480000000025,35657.377014390695,40301.85701439072,2057.103291318168,-39780.107066284974,41837.210357603144,2578.8532394239155
484,0.02462352462352462,99.66376491216388,0.0009121525489106156,0.2299470242384239,0.09442409442409441,2.616228762465596,2.59,2.63,2.61,0.040000000000000036,0.5047535351229653,0.059207653642799375,12.21681333252729,-15.185849123624982,4.503029249060757,4,-201.90141404918612,0.0,0.0,5696.400000000025,15962.238225576333,21658.63822557636,1046.4915049862384,-20122.255065231548,21168.746570217787,2582.874665331052
485,0.024674399674399675,99.6549650193166,-8.829970827118452e-05,0.2222776479745228,0.09437321937321937,2.6110167058128297,2.59,2.63,2.61,0.040000000000000036,0.5042203549432018,0.05922973047233488,12.212626908143307,-15.187594485155193,4.495661310164183,9,-453.79831944888167,0.0,0.0,4401.300000000025,41063.760382792294,45465.06038279232,2349.915035231547,-45223.255650502964,47573.17068573451,2591.7197675209027
486,0.024725274725274724,99.62840076740213,-0.00026659778619247065,0.22046807237194246,0.09432234432234432,2.596870930343165,2.57,2.61,2.59,0.040000000000000036,0.5026341597173374,0.05926352304635804,12.206497058631996,-15.184978114796127,4.478402891077197,9,-453.79831944888167,-1.4275757032780234,-1.4275757032780234,4401.300000000025,41063.760382792294,45465.06038279232,2337.1838373088485,-45211.200837626755,47548.3846749356,2591.0433824744105
487,0.024776149776149774,99.50669429468046,-0.0012223509656855646,0.22234465976057505,0.09427146927146926,2.5353652177424664,2.5,2.54,2.52,0.040000000000000036,0.4954024424739404,0.05934936920776429,12.187753494021727,-15.15640421418439,4.408180490053034,9,-453.79831944888167,-7.936121222335316,-7.936121222335316,4401.300000000025,41063.760382792294,45465.06038279232,2281.8286959682196,-45155.97064483961,47437.79934080783,2590.9184339209314
488,0.024827024827024827,99.57398632520785,0.0006760277579983211,0.21992350833329521,0.09422059422059421,2.568064080073505,2.54,2.58,2.56,0.040000000000000036,0.49938154815837926,0.05932913954476115,12.193499290612134,-15.178728170990874,4.443193290814929,3,-149.81446444751379,0.0,0.0,5949.180000000025,10793.36271759107,16742.542717591095,770.4192240220515,-14917.623434215076,15688.042658237127,2595.33850739807
489,0.024877899877899876,99.44110212797331,-0.0013354185154056063,0.22253725944907352,0.09416971916971917,2.5014578111634265,2.48,2.52,2.5,0.040000000000000036,0.4914774305874671,0.05941097817055045,12.171175285827038,-15.144627213193761,4.366800507778453,3,-149.81446444751379,-2.3712352712736617,-2.3712352712736617,5949.180000000025,10793.36271759107,16742.542717591095,750.437343349028,-14897.715459372845,15648.152802721872,2595.26460156728
490,0.02492877492877493,99.5450955395411,0.0010452325061196801,0.22317152994953676,0.09411884411884411,2.5521172813177984,2.5300000000000002,2.57,2.55,0.03999999999999959,0.4976394017094054,0.05937746082599497,12.18317894352271,-15.17861817905525,4.4222157273228175,12,-597.1672820512865,0.0,0.0,3672.0000000000246,55322.91509689312,58994.91509689314,3062.540737581358,-59445.0741448834,62507.61488246476,2612.3816895911004
491,0.02497964997964998,99.71484740336264,0.0017038236825778308,0.22555243459751623,0.09406796906796906,2.6366730655180817,2.6,2.64,2.62,0.040000000000000036,0.5076987262077165,0.05928240240773852,12.198597492986718,-15.224408664601622,4.514173955566333,12,-597.1672820512865,12.071189397973285,12.071189397973285,3672.0000000000246,55322.91509689312,58994.91509689314,3164.007678621698,-59546.444404024856,62710.45208264655,2612.4783714899822
492,0.02503052503052503,99.7722957775786,0.0005759606848643565,0.21621430192983587,0.09401709401709402,2.6651620740696913,2.63,2.67,2.65,0.040000000000000036,0.5110928107040396,0.05925241792233569,12.199878700517116,-15.24041289971078,4.543633769727907,12,-613.3113728448475,0.0,0.0,3672.0000000000246,56933.56756195828,60605.567561958305,3198.1944888836297,-61191.48369522891,64389.67818411254,2612.2783556130235
493,0.02508140008140008,99.72757046319474,-0.0004483743871709438,0.20463837317232242,0.09396621896621896,2.64158758399342,2.61,2.65,2.63,0.040000000000000036,0.5084308933211139,0.05930472218141503,12.19310142976442,-15.234912313870161,4.516297457109127,12,-613.3113728448475,-3.194300859510804,-3.194300859510804,3672.0000000000246,56933.56756195828,60605.567561958305,3169.9051007921043,-61164.05315126323,64333.95825205534,2611.4195114871836
494,0.02513227513227513,99.7987176816576,0.0007131613797849812,0.2051187840838575,0.09391534391534391,2.677135159035309,2.64,2.68,2.66,0.040000000000000036,0.5126383300253263,0.05926197843728447,12.19509821391746,-15.253393741723345,4.55334577995908,12,-613.3113728448475,1.854623185544142,1.854623185544142,3672.0000000000246,56933.56756195828,60605.567561958305,3212.562190842371,-61207.688549492785,64420.250740335156,2610.4412033078916
495,0.02518315018315018,99.75047044295394,-0.00048356237474330837,0.20550824858625807,0.09386446886446886,2.651695145707258,2.62,2.66,2.64,0.040000000000000036,0.5097674548101773,0.0593187003255001,12.188364682310507,-15.247531264680726,4.524065429974182,12,-613.3113728448475,-1.590427072634725,-1.590427072634725,3672.0000000000246,56933.56756195828,60605.567561958305,3182.0341748487094,-61178.09796928746,64360.13214413617,2609.5037675195563
496,0.025234025234025233,99.8970969396938,0.0014688535906016843,0.20467464746191083,0.0938135938135938,2.7263005595726852,2.69,2.73,2.71,0.040000000000000036,0.5184474568117405,0.05920208340832641,12.193578533087436,-15.27873561575801,4.602972920119643,7,-362.91321976821837,0.0,0.0,5036.900000000025,31918.26828811341,36955.16828811343,1908.4103917008797,-36253.97709588211,38162.38748758299,2609.601583932199
497,0.025284900284900283,99.61050272520714,-0.0028730174900861924,0.21294778860359548,0.09376271876271876,2.579377032400288,2.5500000000000003,2.59,2.5700000000000003,0.03999999999999959,0.5014315600290498,0.05945171142139641,12.168232451872028,-15.222825492944875,4.441396788150646,4,-200.5726240116199,0.0,0.0,5813.840000000026,15746.631390671206,21560.47139067123,1031.7508129601151,-19979.139910711412,21010.890723671528,2613.082292919935
498,0.025335775335775336,99.55813856324863,-0.0005258273875474469,0.21301760559911714,0.09371184371184371,2.5524276510168207,2.5300000000000002,2.57,2.55,0.03999999999999959,0.49830381353924164,0.05949897037852695,12.158504213643841,-15.212942349697562,4.409870618566206,10,-498.3038135392416,0.0,0.0,4295.720000000026,45386.71233411193,49682.43233411195,2552.4276510168206,-49610.200114935025,52162.627765951846,2624.6598701937473
499,0.025386650386650386,99.24768806930702,-0.0031231554079391385,0.22435623070489202,0.09366096866096865,2.399829508044384,2.37,2.41,2.39,0.040000000000000036,0.47979313626727405,0.05962523286125691,12.101862430313329,-15.117386826501464,4.235211322911394,12,-575.7517635207289,0.0,0.0,3821.6800000000258,53072.8579889828,56894.53798898283,2879.795409653261,-57142.03143125872,60021.826840911985,2632.3019673773742
500,0.025437525437525435,99.01520229581168,-0.0023452283947348073,0.22968069377143518,0.0936100936100936,2.2891315473198333,2.2600000000000002,2.3000000000000003,2.2800000000000002,0.040000000000000036,0.46590738632939166,0.05963956542290071,12.04158314598514,-15.026762941943105,4.104126979680702,9,-419.31664769645243,0.0,0.0,4511.620000000026,37582.628876741364,42094.24887674139,2060.21839258785,-41518.722697665835,43578.941090253684,2635.744571663403
501,0.025488400488400488,99.22741704477019,0.0021409607149605317,0.23362183194736322,0.09355921855921856,2.388578046166728,2.36,2.4,2.38,0.040000000000000036,0.4785461881625567,0.05966007889831963,12.090839690838898,-15.117440319674024,4.219176846602309,9,-419.31664769645243,11.374921649848545,11.374921649848545,4511.620000000026,37582.628876741364,42094.24887674139,2149.720241550055,-41607.70787479086,43757.42811634092,2636.2612435005867
502,0.025539275539275538,99.36698100055553,0.0014055177803047358,0.22888342962707428,0.0935083435083435,2.455175089302358,2.42,2.46,2.44,0.040000000000000036,0.48685390867883027,0.05964639929830686,12.115503467555778,-15.170702245295631,4.294092769238307,6,-292.1123452072981,0.0,0.0,5249.560000000027,24942.089372737217,30191.649372737244,1473.1050535814147,-29026.32185624131,30499.426909822723,2638.432570077348
